Ticker
MGLU3
VALE3
HAPV3
PETR4
B3SA3
BBDC4
SEQL3
ITSA4
ABEV3
CVCB3
PETZ3
ASAI3
ITUB4
CIEL3
RAIZ4
COGN3
USIM5
CSAN3
PCAR3
CMIN3
PETR3
CPLE3
CPLE6
BBAS3
SOMA3
NTCO3
JBSS3
GGBR4
MRVE3
CSNA3
LREN3
AZEV4
OIBR3
AZUL4
VBBR3
PRIO3
BEEF3
CCRO3
GOAU4
CMIG4
IFCM3
MRFG3
QUAL3
RAIL3
CBAV3
VAMO3
CRFB3
AMER3
EQTL3
STBP3
VVEO3
DXCO3
ECOR3
BBSE3
ONCO3
BRFS3
GOLL4
ENEV3
BHIA3
RENT3
BRAP4
VIVA3
LWSA3
TIMS3
RECV3
HBSA3
ELET3
RDOR3
RADL3
EMBR3
GMAT3
BRKM5
POMO4
RRRP3
CYRE3
MOVI3
ANIM3
GFSA3
HYPE3
BBDC3
SBFG3
IRBR3
SRNA3
SUZB3
WEGE3
ENAT3
MULT3
CEAB3
ALOS3
CLSA3
UGPA3
AESB3
SIMH3
SMTO3
CXSE3
POSI3
TEND3
EGIE3
FLRY3
CPFE3
TRPL4
SBSP3
YDUQ3
JHSF3
TOTS3
EZTC3
CASH3
LJQQ3
GUAR3
AURE3
ODPV3
ALPA4
SLCE3
ENJU3
ELET6
ARZZ3
INTB3
MLAS3
RAPT4
CURY3
GRND3
SAPR4
CSMG3
AZEV3
AERI3
MTRE3
RCSL4
BPAN4
VITT3
SMFT3
KLBN4
ESPA3
LAVV3
GGPS3
DIRR3
OPCT3
PDGR3
FESA4
VULC3
EVEN3
PRNR3
VIVT3
PSSA3
RANI3
JSLG3
JALL3
MYPK3
HBRE3
CMIG3
NGRD3
KEPL3
ZAMP3
MDIA3
BRSR6
PORT3
NEOE3
TTEN3
SOJA3
PLPL3
TRAD3
CAML3
MILS3
PGMN3
HBOR3
AMBP3
MATD3
MDNE3
AGXY3
ARML3
WIZC3
ABCB4
RCSL3
USIM3
ORVR3
CSED3
LIGT3
TRIS3
LEVE3
MEAL3
PTBL3
SYNE3
TASA4
TUPY3
TECN3
LUPA3
BMGB4
MBLY3
SHUL4
SEER3
FIQE3
BRIT3
KRSA3
AALR3
ITUB3
PFRM3
MELK3
BMOB3
LOGG3
PINE4
AMAR3
PNVL3
AGRO3
ROMI3
VLID3
DASA3
KLBN3
SAPR3
ALPK3
POMO3
LAND3
FRAS3
SGPS3
RNEW4
BLAU3
WEST3
BRAP3
ALLD3
UNIP6
ELMD3
SHOW3
TGMA3
CSUD3
PDTC3
JFEN3
SANB4
TFCO4
TAEE4
DEXP3
DESK3
INEP3
SANB3
ITSA3
TAEE3
EUCA4
BOBR4
TCSA3
INEP4
PMAM3
IGTI3
IGTI3
ETER3
LOGN3
LPSB3
CTNM4
OIBR4
RNEW3
DMVF3
RAPT3
GGBR3
SNSY5
EPAR3
ALUP4
GOAU3
BPAC5
VIVR3
FHER3
BMEB4
CTSA4
TPIS3
UNIP3
LVTC3
BEES3
NINJ3
ALUP3
UCAS3
RSID3
RDNI3
COCE5
TASA3
BIOM3
CEBR5
ATOM3
CAMB3
ENGI4
BRKM3
EUCA3
MAPT4
BDLL4
DOTZ3
BSLI3
PTNT4
FRTA3
CEBR6
HOOT4
EALT4
ATMP3
VSTE3
EMAE4
BAHI3
WLMM4
BRSR3
TELB4
SNSY3
BPAC3
BAZA3
CTKA4
CLSC4
CEBR3
OSXB3
DEXP4
RPAD6
CGRA4
ENGI3
MGEL4
RSUL4
BEES4
NUTR3
BGIP4
EQPA3
CEDO4
PLAS3
OFSA3
CRPG5
WHRL4
PTNT3
GEPA4
REDE3
AVLL3
CRPG6
MNPR3
ALPA3
FIEI3
EKTR4
WHRL3
MTSA4
NORD3
HAGA4
BMKS3
MAPT3
RPMG3
DOHL4
ESTR4
CTSA3
HETA4
CGAS5
BMIN4
IGTI4
IGTI4
BAUH4
CEEB3
TRPL3
MRSA3B
SCAR3
AFLT3
NEXP3
LIPR3
APER3
CGRA3
CSRN3
BALM4
CLSC3
SOND5
CEED4
LUXM4
MERC4
CGAS3
UNIP5
EKTR3
BGIP3
MRSA5B
MRSA6B
FESA3
BDLL3
EALT3
PINE3
DOHL3
HAGA3
EQMA3B
CSRN5
BSLI4
BALM3
HBTS5
BMEB3
CTNM3
MWET4
EMAE3
TELB3
MNDL3
CTKA3
SOND6
CEDO3
RPAD5
AHEB3
PEAB4
GEPA3
CPLE5
GSHP3
ENMT4
FRIO3
TKNO4
CSRN6
JOPA3
BNBR3
BRIV4
ENMT3
PEAB3
DTCY3
CRIV4
CRPG3
MOAR3
BRSR5
CALI3
BRGE3
BRIV3
ELET5
BRGE6
PATI3
DMFN3
EQPA6
CRIV3
BRKM6
BRGE12
BRGE11
GPAR3
PATI4
RPAD3
TEKA4
USIM6
MSPA4
WLMM3
TEKA3
EQPA7
BRGE5
CBEE3
BRGE8
MSPA3
CEEB5
MWET3
BRGE7
EQPA5
JOPA4
BMIN3
COCE3
CEGR3
ESTR3
AHEB5
CEED3
CSAB3
CSAB4
MEGA3
SQIA3
ALSO3
BRPR3
MTSA3
SLED4
SLED3
AHEB6
VIIA3
ENBR3
BOAS3
MODL3
MERC3
CRDE3
IGBR3
ODER4
PARD3
CASN3
WIZS3
LLIS3
BRML3
DMMO3
GETT3
GETT4
SULA4
SULA3
CEPE5
TCNO4
TCNO3
CEPE6
BKBR3
MTIG4
BLUT4
BLUT3
MODL4
CARD3
SHUL3
FIGE3
FNCN3
HETA3
LCAM3
BIDI4
BIDI3
EEEL4
EEEL3
BBRK3
SOND3
CESP6
CESP3
CESP5
ECPR4
MOSI3
POWE3
ECPR3
GNDI3
LAME4
LAME3
OMGE3
IGTA3
JPSA3
BRDT3
JBDU4
JBDU3
HGTX3
CCPR3
DTEX3
VVAR3
PNVL4
TESA3
BTOW3
LINX3
BTTL3
GPCP3
GPCP4
SMLS3
MMXM3
BSEV3
CNTO3
TIET4
TIET3
CORR4
CEPE3
CALI4
SNSY6
CASN4
BPAR3
APTI4
VSPT3
MTIG3
FIGE4
