Ticker
CLSC4
BPAC3
WHRL4
TRPL3
RPMG3
CGRA3
RSUL4
CEDO3
SNSY3
CGAS3
AVLL3
EKTR4
BMEB3
CEEB3
LUXM4
ALPA3
RPAD5
DOHL4
BNBR3
HAGA3
EMAE3
MNPR3
BRIV4
FRIO3
CRPG6
ESTR4
LIPR3
EUCA3
TELB4
IGTI4
IGTI4
CTNM3
APER3
HBTS5
EQMA3B
CTKA3
MGEL4
TELB3
PTNT3
BALM3
CLSC3
MNDL3
BMIN4
BSLI3
EALT3
NORD3
ENMT3
UNIP5
SOND5
PEAB3
CSRN6
DEXP4
BDLL4
DTCY3
BMKS3
CRIV4
HOOT4
CRPG3
MOAR3
FESA3
BAUH4
BRSR5
CALI3
CSRN5
BRGE3
BSLI4
MAPT4
BRIV3
ELET5
BRGE6
BGIP4
BALM4
PATI3
DMFN3
GSHP3
MAPT3
EQPA6
TKNO4
CRIV3
BRKM6
BRGE12
CPLE5
DOHL3
HETA4
FIEI3
MRSA5B
BRGE11
BGIP3
MWET4
MERC4
ENMT4
MRSA3B
GPAR3
GEPA3
PATI4
RPAD3
TEKA4
USIM6
MSPA4
WLMM3
JOPA3
TEKA3
EQPA7
BRGE5
RPAD6
CBEE3
BRGE8
EKTR3
MSPA3
CEEB5
MRSA6B
MWET3
BRGE7
AHEB3
EQPA5
JOPA4
BMIN3
COCE3
CEGR3
ESTR3
AHEB5
SOND6
CEED4
CEED3
BDLL3
CSAB3
CSAB4
MEGA3
SQIA3
ALSO3
BRPR3
MTSA3
SLED4
SLED3
AHEB6
VIIA3
ENBR3
BOAS3
MODL3
MERC3
CRDE3
IGBR3
ODER4
PARD3
CASN3
WIZS3
LLIS3
BRML3
DMMO3
GETT3
GETT4
SULA4
SULA3
CEPE5
TCNO4
TCNO3
CEPE6
BKBR3
MTIG4
BLUT4
BLUT3
MODL4
CARD3
SHUL3
FIGE3
FNCN3
HETA3
LCAM3
BIDI4
BIDI3
EEEL4
EEEL3
BBRK3
SOND3
CESP6
CESP3
CESP5
ECPR4
MOSI3
POWE3
ECPR3
GNDI3
LAME4
LAME3
OMGE3
IGTA3
JPSA3
BRDT3
JBDU4
JBDU3
HGTX3
CCPR3
DTEX3
VVAR3
PNVL4
TESA3
BTOW3
LINX3
BTTL3
GPCP3
GPCP4
SMLS3
MMXM3
BSEV3
CNTO3
TIET4
TIET3
CORR4
CEPE3
CALI4
SNSY6
CASN4
BPAR3
APTI4
VSPT3
MTIG3
FIGE4
LUXM3
TKNO3
COCE6
MGEL3
CTSA8
MMAQ4
